Table: Thermal conductivity [L]
Temperature {K} 	Pressure {kPa} 	Thermal conductivity {W/m/K} 	Uncertainty {W/m/K} 
203	8400	0.1856	0.0020
203	8600	0.1857	0.0020
203	8800	0.1858	0.0020
203	9000	0.1859	0.0020
203	9200	0.1860	0.0020
203	9400	0.1861	0.0020
203	9600	0.1863	0.0020
203	9800	0.1864	0.0020
203	10000	0.1865	0.0020
204	400	0.1797	0.0021
204	600	0.1798	0.0021
204	800	0.1800	0.0021
204	1000	0.1801	0.0021
204	1200	0.1802	0.0021
204	1400	0.1803	0.0021
204	1600	0.1805	0.0020
204	1800	0.1806	0.0020
204	2000	0.1807	0.0020
204	2200	0.1808	0.0020
204	2400	0.1810	0.0020
204	2600	0.1811	0.0020
204	2800	0.1812	0.0020
204	3000	0.1813	0.0020
204	3200	0.1814	0.0020
204	3400	0.1816	0.0020
204	3600	0.1817	0.0020
204	3800	0.1818	0.0020
204	4000	0.1819	0.0020
204	4200	0.1820	0.0020
204	4400	0.1822	0.0020
204	4600	0.1823	0.0020
204	4800	0.1824	0.0020
204	5000	0.1825	0.0020
204	5200	0.1826	0.0020
204	5400	0.1828	0.0020
204	5600	0.1829	0.0020
204	5800	0.1830	0.0020
204	6000	0.1831	0.0020
204	6200	0.1832	0.0020
204	6400	0.1834	0.0020
204	6600	0.1835	0.0020
204	6800	0.1836	0.0020
204	7000	0.1837	0.0020
204	7200	0.1838	0.0020
204	7400	0.1839	0.0020
204	7600	0.1841	0.0020
204	7800	0.1842	0.0020
204	8000	0.1843	0.0020
204	8200	0.1844	0.0020
204	8400	0.1845	0.0020
204	8600	0.1846	0.0020
204	8800	0.1848	0.0020
204	9000	0.1849	0.0020
204	9200	0.1850	0.0020
204	9400	0.1851	0.0020
204	9600	0.1852	0.0020
204	9800	0.1853	0.0020
204	10000	0.1855	0.0020
205	400	0.1786	0.0020
205	600	0.1787	0.0020
205	800	0.1789	0.0020
205	1000	0.1790	0.0020
205	1200	0.1791	0.0020
205	1400	0.1793	0.0020
205	1600	0.1794	0.0020
205	1800	0.1795	0.0020
205	2000	0.1796	0.0020
205	2200	0.1797	0.0020
205	2400	0.1799	0.0020
205	2600	0.1800	0.0020
205	2800	0.1801	0.0020
205	3000	0.1802	0.0020
205	3200	0.1804	0.0020
205	3400	0.1805	0.0020
205	3600	0.1806	0.0020
205	3800	0.1807	0.0020
205	4000	0.1809	0.0020
205	4200	0.1810	0.0020
205	4400	0.1811	0.0020
205	4600	0.1812	0.0020
205	4800	0.1813	0.0020
205	5000	0.1815	0.0020
205	5200	0.1816	0.0020
205	5400	0.1817	0.0020
205	5600	0.1818	0.0020
205	5800	0.1819	0.0020
205	6000	0.1821	0.0020
205	6200	0.1822	0.0020
205	6400	0.1823	0.0020
205	6600	0.1824	0.0020
205	6800	0.1825	0.0020
205	7000	0.1827	0.0020
205	7200	0.1828	0.0020
205	7400	0.1829	0.0020
205	7600	0.1830	0.0020
205	7800	0.1831	0.0020
205	8000	0.1832	0.0020
205	8200	0.1834	0.0020
205	8400	0.1835	0.0020
205	8600	0.1836	0.0020
205	8800	0.1837	0.0020
205	9000	0.1838	0.0020
205	9200	0.1839	0.0019
205	9400	0.1841	0.0019
205	9600	0.1842	0.0019
205	9800	0.1843	0.0019
205	10000	0.1844	0.0019
206	400	0.1775	0.0020
206	600	0.1777	0.0020
206	800	0.1778	0.0020
206	1000	0.1779	0.0020
206	1200	0.1780	0.0020
206	1400	0.1782	0.0020
206	1600	0.1783	0.0020
206	1800	0.1784	0.0020
206	2000	0.1785	0.0020
206	2200	0.1787	0.0020
206	2400	0.1788	0.0020
206	2600	0.1789	0.0020
206	2800	0.1790	0.0020
206	3000	0.1792	0.0020
206	3200	0.1793	0.0020
206	3400	0.1794	0.0020
206	3600	0.1795	0.0020
206	3800	0.1797	0.0020
206	4000	0.1798	0.0020
206	4200	0.1799	0.0020
206	4400	0.1800	0.0020
206	4600	0.1802	0.0020
206	4800	0.1803	0.0020
206	5000	0.1804	0.0020
206	5200	0.1805	0.0020
206	5400	0.1806	0.0019
206	5600	0.1808	0.0019
206	5800	0.1809	0.0019
206	6000	0.1810	0.0019
206	6200	0.1811	0.0019
206	6400	0.1812	0.0019
206	6600	0.1814	0.0019
206	6800	0.1815	0.0019
206	7000	0.1816	0.0019
206	7200	0.1817	0.0019
206	7400	0.1818	0.0019
206	7600	0.1820	0.0019
206	7800	0.1821	0.0019
206	8000	0.1822	0.0019
206	8200	0.1823	0.0019
206	8400	0.1824	0.0019
206	8600	0.1826	0.0019
206	8800	0.1827	0.0019
206	9000	0.1828	0.0019
206	9200	0.1829	0.0019
206	9400	0.1830	0.0019
206	9600	0.1831	0.0019
206	9800	0.1833	0.0019
206	10000	0.1834	0.0019
207	400	0.1764	0.0020
207	600	0.1766	0.0020
207	800	0.1767	0.0020
207	1000	0.1768	0.0020
207	1200	0.1769	0.0020
207	1400	0.1771	0.0020
207	1600	0.1772	0.0020
207	1800	0.1773	0.0020
207	2000	0.1775	0.0020
207	2200	0.1776	0.0020
207	2400	0.1777	0.0019
207	2600	0.1778	0.0019
207	2800	0.1780	0.0019
207	3000	0.1781	0.0019
207	3200	0.1782	0.0019
207	3400	0.1783	0.0019
207	3600	0.1785	0.0019
207	3800	0.1786	0.0019
207	4000	0.1787	0.0019
207	4200	0.1788	0.0019
207	4400	0.1790	0.0019
207	4600	0.1791	0.0019
207	4800	0.1792	0.0019
207	5000	0.1793	0.0019
207	5200	0.1795	0.0019
207	5400	0.1796	0.0019
207	5600	0.1797	0.0019
207	5800	0.1798	0.0019
207	6000	0.1799	0.0019
207	6200	0.1801	0.0019
207	6400	0.1802	0.0019
207	6600	0.1803	0.0019
207	6800	0.1804	0.0019
207	7000	0.1806	0.0019
207	7200	0.1807	0.0019
207	7400	0.1808	0.0019
207	7600	0.1809	0.0019
207	7800	0.1810	0.0019
207	8000	0.1812	0.0019
207	8200	0.1813	0.0019
207	8400	0.1814	0.0019
207	8600	0.1815	0.0019
207	8800	0.1816	0.0019
207	9000	0.1817	0.0019
207	9200	0.1819	0.0019
207	9400	0.1820	0.0019
207	9600	0.1821	0.0019
207	9800	0.1822	0.0019
207	10000	0.1823	0.0019
208	400	0.1753	0.0019
208	600	0.1755	0.0019
208	800	0.1756	0.0019
208	1000	0.1757	0.0019
208	1200	0.1759	0.0019
208	1400	0.1760	0.0019
208	1600	0.1761	0.0019
208	1800	0.1762	0.0019
208	2000	0.1764	0.0019
208	2200	0.1765	0.0019
208	2400	0.1766	0.0019
208	2600	0.1768	0.0019
208	2800	0.1769	0.0019
208	3000	0.1770	0.0019
208	3200	0.1771	0.0019
208	3400	0.1773	0.0019
208	3600	0.1774	0.0019
208	3800	0.1775	0.0019
208	4000	0.1776	0.0019
208	4200	0.1778	0.0019
208	4400	0.1779	0.0019
208	4600	0.1780	0.0019
208	4800	0.1781	0.0019
208	5000	0.1783	0.0019
208	5200	0.1784	0.0019
208	5400	0.1785	0.0019
208	5600	0.1786	0.0019
208	5800	0.1788	0.0019
208	6000	0.1789	0.0019
208	6200	0.1790	0.0019
208	6400	0.1791	0.0019
208	6600	0.1793	0.0019
208	6800	0.1794	0.0019
208	7000	0.1795	0.0019
208	7200	0.1796	0.0019
208	7400	0.1797	0.0019
208	7600	0.1799	0.0019
208	7800	0.1800	0.0019
208	8000	0.1801	0.0019
208	8200	0.1802	0.0019
208	8400	0.1803	0.0019
208	8600	0.1805	0.0019
208	8800	0.1806	0.0019
208	9000	0.1807	0.0019
208	9200	0.1808	0.0019
208	9400	0.1809	0.0019
208	9600	0.1811	0.0019
208	9800	0.1812	0.0019
208	10000	0.1813	0.0019
209	400	0.1742	0.0019
209	600	0.1744	0.0019
209	800	0.1745	0.0019
209	1000	0.1746	0.0019
209	1200	0.1748	0.0019
209	1400	0.1749	0.0019
209	1600	0.1750	0.0019
209	1800	0.1752	0.0019
209	2000	0.1753	0.0019
209	2200	0.1754	0.0019
209	2400	0.1756	0.0019
209	2600	0.1757	0.0019
209	2800	0.1758	0.0019
209	3000	0.1759	0.0019
209	3200	0.1761	0.0019
209	3400	0.1762	0.0019
209	3600	0.1763	0.0019
209	3800	0.1764	0.0019
209	4000	0.1766	0.0019
209	4200	0.1767	0.0019
209	4400	0.1768	0.0019
209	4600	0.1770	0.0019
209	4800	0.1771	0.0019
209	5000	0.1772	0.0019
209	5200	0.1773	0.0019
209	5400	0.1775	0.0019
209	5600	0.1776	0.0019
209	5800	0.1777	0.0019
209	6000	0.1778	0.0019
209	6200	0.1780	0.0019
209	6400	0.1781	0.0018
209	6600	0.1782	0.0018
209	6800	0.1783	0.0018
209	7000	0.1785	0.0018
209	7200	0.1786	0.0018
209	7400	0.1787	0.0018
209	7600	0.1788	0.0018
209	7800	0.1789	0.0018
209	8000	0.1791	0.0018
209	8200	0.1792	0.0018
209	8400	0.1793	0.0018
209	8600	0.1794	0.0018
209	8800	0.1795	0.0018
209	9000	0.1797	0.0018
209	9200	0.1798	0.0018
209	9400	0.1799	0.0018
209	9600	0.1800	0.0018
209	9800	0.1802	0.0018
209	10000	0.1803	0.0018
210	400	0.1731	0.0019
210	600	0.1733	0.0019
210	800	0.1734	0.0019
210	1000	0.1735	0.0019
210	1200	0.1737	0.0019
210	1400	0.1738	0.0019
210	1600	0.1739	0.0019
210	1800	0.1741	0.0019
210	2000	0.1742	0.0019
210	2200	0.1743	0.0019
210	2400	0.1745	0.0019
210	2600	0.1746	0.0019
210	2800	0.1747	0.0019
210	3000	0.1749	0.0019
210	3200	0.1750	0.0018
210	3400	0.1751	0.0018
210	3600	0.1752	0.0018
210	3800	0.1754	0.0018
210	4000	0.1755	0.0018
210	4200	0.1756	0.0018
210	4400	0.1758	0.0018
210	4600	0.1759	0.0018
210	4800	0.1760	0.0018
210	5000	0.1761	0.0018
210	5200	0.1763	0.0018
210	5400	0.1764	0.0018
210	5600	0.1765	0.0018
210	5800	0.1767	0.0018
210	6000	0.1768	0.0018
210	6200	0.1769	0.0018
210	6400	0.1770	0.0018
210	6600	0.1772	0.0018
210	6800	0.1773	0.0018
210	7000	0.1774	0.0018
210	7200	0.1775	0.0018
210	7400	0.1776	0.0018
210	7600	0.1778	0.0018
210	7800	0.1779	0.0018
210	8000	0.1780	0.0018
210	8200	0.1781	0.0018
210	8400	0.1783	0.0018
210	8600	0.1784	0.0018
210	8800	0.1785	0.0018
210	9000	0.1786	0.0018
210	9200	0.1788	0.0018
210	9400	0.1789	0.0018
210	9600	0.1790	0.0018
210	9800	0.1791	0.0018
210	10000	0.1792	0.0018
211	400	0.1721	0.0019
211	600	0.1722	0.0019
211	800	0.1723	0.0018
211	1000	0.1725	0.0018
211	1200	0.1726	0.0018
211	1400	0.1727	0.0018
211	1600	0.1729	0.0018
211	1800	0.1730	0.0018
211	2000	0.1731	0.0018
211	2200	0.1733	0.0018
211	2400	0.1734	0.0018
211	2600	0.1735	0.0018
211	2800	0.1737	0.0018
211	3000	0.1738	0.0018
211	3200	0.1739	0.0018
211	3400	0.1740	0.0018
211	3600	0.1742	0.0018
211	3800	0.1743	0.0018
211	4000	0.1744	0.0018
211	4200	0.1746	0.0018
211	4400	0.1747	0.0018
211	4600	0.1748	0.0018
211	4800	0.1750	0.0018
211	5000	0.1751	0.0018
211	5200	0.1752	0.0018
211	5400	0.1753	0.0018
211	5600	0.1755	0.0018
211	5800	0.1756	0.0018
211	6000	0.1757	0.0018
211	6200	0.1758	0.0018
211	6400	0.1760	0.0018
211	6600	0.1761	0.0018
211	6800	0.1762	0.0018
211	7000	0.1764	0.0018
211	7200	0.1765	0.0018
211	7400	0.1766	0.0018
211	7600	0.1767	0.0018
211	7800	0.1769	0.0018
211	8000	0.1770	0.0018
211	8200	0.1771	0.0018
211	8400	0.1772	0.0018
211	8600	0.1773	0.0018
211	8800	0.1775	0.0018
211	9000	0.1776	0.0018
211	9200	0.1777	0.0018
211	9400	0.1778	0.0018
211	9600	0.1780	0.0018
211	9800	0.1781	0.0018
211	10000	0.1782	0.0018
212	600	0.1711	0.0018
212	800	0.1712	0.0018
212	1000	0.1714	0.0018
212	1200	0.1715	0.0018
212	1400	0.1716	0.0018
212	1600	0.1718	0.0018
212	1800	0.1719	0.0018
212	2000	0.1720	0.0018
212	2200	0.1722	0.0018
212	2400	0.1723	0.0018
212	2600	0.1724	0.0018
212	2800	0.1726	0.0018
212	3000	0.1727	0.0018
212	3200	0.1728	0.0018
212	3400	0.1730	0.0018
212	3600	0.1731	0.0018
212	3800	0.1732	0.0018
212	4000	0.1734	0.0018
212	4200	0.1735	0.0018
212	4400	0.1736	0.0018
212	4600	0.1738	0.0018
212	4800	0.1739	0.0018
212	5000	0.1740	0.0018
212	5200	0.1742	0.0018
212	5400	0.1743	0.0018
212	5600	0.1744	0.0018
212	5800	0.1745	0.0018
212	6000	0.1747	0.0018
212	6200	0.1748	0.0018
212	6400	0.1749	0.0018
212	6600	0.1751	0.0018
212	6800	0.1752	0.0018
212	7000	0.1753	0.0018
212	7200	0.1754	0.0018
212	7400	0.1756	0.0018
212	7600	0.1757	0.0018
212	7800	0.1758	0.0017
212	8000	0.1759	0.0017
212	8200	0.1761	0.0017
212	8400	0.1762	0.0017
212	8600	0.1763	0.0017
212	8800	0.1764	0.0017
212	9000	0.1766	0.0017
212	9200	0.1767	0.0017
212	9400	0.1768	0.0017
212	9600	0.1769	0.0017
212	9800	0.1771	0.0017
212	10000	0.1772	0.0017
213	600	0.1700	0.0018
213	800	0.1701	0.0018
213	1000	0.1703	0.0018
213	1200	0.1704	0.0018
213	1400	0.1706	0.0018
213	1600	0.1707	0.0018
213	1800	0.1708	0.0018
213	2000	0.1710	0.0018
213	2200	0.1711	0.0018
213	2400	0.1712	0.0018
213	2600	0.1714	0.0018
213	2800	0.1715	0.0018
213	3000	0.1716	0.0018
213	3200	0.1718	0.0018
213	3400	0.1719	0.0018
213	3600	0.1720	0.0018
213	3800	0.1722	0.0018
213	4000	0.1723	0.0018
213	4200	0.1724	0.0018
213	4400	0.1726	0.0018
213	4600	0.1727	0.0017
213	4800	0.1728	0.0017
213	5000	0.1730	0.0017
213	5200	0.1731	0.0017
213	5400	0.1732	0.0017
213	5600	0.1734	0.0017
213	5800	0.1735	0.0017
213	6000	0.1736	0.0017
213	6200	0.1737	0.0017
213	6400	0.1739	0.0017
213	6600	0.1740	0.0017
213	6800	0.1741	0.0017
213	7000	0.1743	0.0017
213	7200	0.1744	0.0017
213	7400	0.1745	0.0017
213	7600	0.1746	0.0017
213	7800	0.1748	0.0017
213	8000	0.1749	0.0017
213	8200	0.1750	0.0017
213	8400	0.1751	0.0017
213	8600	0.1753	0.0017
213	8800	0.1754	0.0017
213	9000	0.1755	0.0017
213	9200	0.1757	0.0017
213	9400	0.1758	0.0017
213	9600	0.1759	0.0017
213	9800	0.1760	0.0017
213	10000	0.1761	0.0017
214	600	0.1689	0.0018
214	800	0.1691	0.0018
214	1000	0.1692	0.0018
214	1200	0.1693	0.0018
214	1400	0.1695	0.0018
214	1600	0.1696	0.0018
214	1800	0.1697	0.0018
214	2000	0.1699	0.0017
214	2200	0.1700	0.0017
214	2400	0.1702	0.0017
214	2600	0.1703	0.0017
214	2800	0.1704	0.0017
214	3000	0.1706	0.0017
214	3200	0.1707	0.0017
214	3400	0.1708	0.0017
214	3600	0.1710	0.0017
214	3800	0.1711	0.0017
214	4000	0.1712	0.0017
214	4200	0.1714	0.0017
214	4400	0.1715	0.0017
214	4600	0.1716	0.0017
214	4800	0.1718	0.0017
214	5000	0.1719	0.0017
214	5200	0.1720	0.0017
214	5400	0.1722	0.0017
214	5600	0.1723	0.0017
214	5800	0.1724	0.0017
214	6000	0.1726	0.0017
214	6200	0.1727	0.0017
214	6400	0.1728	0.0017
214	6600	0.1730	0.0017
214	6800	0.1731	0.0017
214	7000	0.1732	0.0017
214	7200	0.1733	0.0017
214	7400	0.1735	0.0017
214	7600	0.1736	0.0017
214	7800	0.1737	0.0017
214	8000	0.1739	0.0017
214	8200	0.1740	0.0017
214	8400	0.1741	0.0017
214	8600	0.1742	0.0017
214	8800	0.1744	0.0017
214	9000	0.1745	0.0017
214	9200	0.1746	0.0017
214	9400	0.1747	0.0017
214	9600	0.1749	0.0017
214	9800	0.1750	0.0017
214	10000	0.1751	0.0017
215	600	0.1678	0.0017
215	800	0.1680	0.0017
215	1000	0.1681	0.0017
215	1200	0.1682	0.0017
215	1400	0.1684	0.0017
215	1600	0.1685	0.0017
215	1800	0.1687	0.0017
215	2000	0.1688	0.0017
215	2200	0.1689	0.0017
215	2400	0.1691	0.0017
215	2600	0.1692	0.0017
215	2800	0.1694	0.0017
215	3000	0.1695	0.0017
215	3200	0.1696	0.0017
215	3400	0.1698	0.0017
215	3600	0.1699	0.0017
215	3800	0.1700	0.0017
215	4000	0.1702	0.0017
215	4200	0.1703	0.0017
215	4400	0.1704	0.0017
215	4600	0.1706	0.0017
215	4800	0.1707	0.0017
215	5000	0.1708	0.0017
215	5200	0.1710	0.0017
215	5400	0.1711	0.0017
215	5600	0.1712	0.0017
215	5800	0.1714	0.0017
215	6000	0.1715	0.0017
215	6200	0.1716	0.0017
215	6400	0.1718	0.0017
215	6600	0.1719	0.0017
215	6800	0.1720	0.0017
215	7000	0.1722	0.0017
215	7200	0.1723	0.0017
215	7400	0.1724	0.0017
215	7600	0.1726	0.0017
215	7800	0.1727	0.0017
215	8000	0.1728	0.0017
215	8200	0.1729	0.0017
215	8400	0.1731	0.0017
215	8600	0.1732	0.0017
215	8800	0.1733	0.0017
215	9000	0.1735	0.0017
215	9200	0.1736	0.0017
215	9400	0.1737	0.0017
215	9600	0.1738	0.0016
215	9800	0.1740	0.0016
215	10000	0.1741	0.0016
216	600	0.1667	0.0017
216	800	0.1669	0.0017
216	1000	0.1670	0.0017
216	1200	0.1672	0.0017
216	1400	0.1673	0.0017
216	1600	0.1674	0.0017
216	1800	0.1676	0.0017
216	2000	0.1677	0.0017
216	2200	0.1679	0.0017
216	2400	0.1680	0.0017
216	2600	0.1681	0.0017
216	2800	0.1683	0.0017
216	3000	0.1684	0.0017
216	3200	0.1686	0.0017
216	3400	0.1687	0.0017
216	3600	0.1688	0.0017
216	3800	0.1690	0.0017
216	4000	0.1691	0.0017
216	4200	0.1692	0.0017
216	4400	0.1694	0.0017
216	4600	0.1695	0.0017
216	4800	0.1696	0.0017
216	5000	0.1698	0.0017
216	5200	0.1699	0.0017
216	5400	0.1701	0.0017
216	5600	0.1702	0.0017
216	5800	0.1703	0.0017
216	6000	0.1705	0.0016
216	6200	0.1706	0.0016
216	6400	0.1707	0.0016
216	6600	0.1709	0.0016
216	6800	0.1710	0.0016
216	7000	0.1711	0.0016
216	7200	0.1713	0.0016
216	7400	0.1714	0.0016
216	7600	0.1715	0.0016
216	7800	0.1716	0.0016
216	8000	0.1718	0.0016
216	8200	0.1719	0.0016
216	8400	0.1720	0.0016
216	8600	0.1722	0.0016
216	8800	0.1723	0.0016
216	9000	0.1724	0.0016
216	9200	0.1726	0.0016
216	9400	0.1727	0.0016
216	9600	0.1728	0.0016
216	9800	0.1729	0.0016
216	10000	0.1731	0.0016
217	600	0.1656	0.0017
217	800	0.1658	0.0017
217	1000	0.1659	0.0017
217	1200	0.1661	0.0017
217	1400	0.1662	0.0017
217	1600	0.1664	0.0017
217	1800	0.1665	0.0017
217	2000	0.1666	0.0017
217	2200	0.1668	0.0017
217	2400	0.1669	0.0017
217	2600	0.1671	0.0017
217	2800	0.1672	0.0017
217	3000	0.1673	0.0017
217	3200	0.1675	0.0017
217	3400	0.1676	0.0016
217	3600	0.1678	0.0016
217	3800	0.1679	0.0016
217	4000	0.1680	0.0016
217	4200	0.1682	0.0016
217	4400	0.1683	0.0016
217	4600	0.1685	0.0016
217	4800	0.1686	0.0016
217	5000	0.1687	0.0016
217	5200	0.1689	0.0016
217	5400	0.1690	0.0016
217	5600	0.1691	0.0016
217	5800	0.1693	0.0016
217	6000	0.1694	0.0016
217	6200	0.1695	0.0016
217	6400	0.1697	0.0016
217	6600	0.1698	0.0016
217	6800	0.1699	0.0016
217	7000	0.1701	0.0016
217	7200	0.1702	0.0016
217	7400	0.1703	0.0016
217	7600	0.1705	0.0016
217	7800	0.1706	0.0016
217	8000	0.1707	0.0016
217	8200	0.1709	0.0016
217	8400	0.1710	0.0016
217	8600	0.1711	0.0016
217	8800	0.1713	0.0016
217	9000	0.1714	0.0016
217	9200	0.1715	0.0016
217	9400	0.1717	0.0016
217	9600	0.1718	0.0016
217	9800	0.1719	0.0016
217	10000	0.1720	0.0016
218	600	0.1645	0.0017
218	800	0.1647	0.0017
218	1000	0.1648	0.0017
218	1200	0.1650	0.0016
218	1400	0.1651	0.0016
218	1600	0.1653	0.0016
218	1800	0.1654	0.0016
218	2000	0.1656	0.0016
218	2200	0.1657	0.0016
218	2400	0.1658	0.0016
218	2600	0.1660	0.0016
218	2800	0.1661	0.0016
218	3000	0.1663	0.0016
218	3200	0.1664	0.0016
218	3400	0.1666	0.0016
218	3600	0.1667	0.0016
218	3800	0.1668	0.0016
218	4000	0.1670	0.0016
218	4200	0.1671	0.0016
218	4400	0.1673	0.0016
218	4600	0.1674	0.0016
218	4800	0.1675	0.0016
218	5000	0.1677	0.0016
218	5200	0.1678	0.0016
218	5400	0.1679	0.0016
218	5600	0.1681	0.0016
218	5800	0.1682	0.0016
218	6000	0.1684	0.0016
218	6200	0.1685	0.0016
218	6400	0.1686	0.0016
218	6600	0.1688	0.0016
218	6800	0.1689	0.0016
218	7000	0.1690	0.0016
218	7200	0.1692	0.0016
218	7400	0.1693	0.0016
218	7600	0.1694	0.0016
218	7800	0.1696	0.0016
218	8000	0.1697	0.0016
218	8200	0.1698	0.0016
218	8400	0.1700	0.0016
218	8600	0.1701	0.0016
218	8800	0.1702	0.0016
218	9000	0.1704	0.0016
218	9200	0.1705	0.0016
218	9400	0.1706	0.0016
218	9600	0.1708	0.0016
218	9800	0.1709	0.0016
218	10000	0.1710	0.0016
219	600	0.1635	0.0016
219	800	0.1636	0.0016
219	1000	0.1637	0.0016
219	1200	0.1639	0.0016
219	1400	0.1640	0.0016
219	1600	0.1642	0.0016
219	1800	0.1643	0.0016
219	2000	0.1645	0.0016
219	2200	0.1646	0.0016
219	2400	0.1648	0.0016
219	2600	0.1649	0.0016
219	2800	0.1651	0.0016
219	3000	0.1652	0.0016
219	3200	0.1653	0.0016
219	3400	0.1655	0.0016
219	3600	0.1656	0.0016
219	3800	0.1658	0.0016
219	4000	0.1659	0.0016
219	4200	0.1661	0.0016
219	4400	0.1662	0.0016
219	4600	0.1663	0.0016
219	4800	0.1665	0.0016
219	5000	0.1666	0.0016
219	5200	0.1668	0.0016
219	5400	0.1669	0.0016
219	5600	0.1670	0.0016
219	5800	0.1672	0.0016
219	6000	0.1673	0.0016
219	6200	0.1674	0.0016
219	6400	0.1676	0.0016
219	6600	0.1677	0.0016
219	6800	0.1679	0.0016
219	7000	0.1680	0.0016
219	7200	0.1681	0.0016
219	7400	0.1683	0.0016
219	7600	0.1684	0.0016
219	7800	0.1685	0.0016
219	8000	0.1687	0.0015
219	8200	0.1688	0.0015
219	8400	0.1689	0.0015
219	8600	0.1691	0.0015
219	8800	0.1692	0.0015
219	9000	0.1693	0.0015
219	9200	0.1695	0.0015
219	9400	0.1696	0.0015
219	9600	0.1697	0.0015
219	9800	0.1699	0.0015
219	10000	0.1700	0.0015
220	600	0.1624	0.0016
220	800	0.1625	0.0016
220	1000	0.1627	0.0016
220	1200	0.1628	0.0016
220	1400	0.1630	0.0016
220	1600	0.1631	0.0016
220	1800	0.1633	0.0016
220	2000	0.1634	0.0016
220	2200	0.1635	0.0016
220	2400	0.1637	0.0016
220	2600	0.1638	0.0016
220	2800	0.1640	0.0016
220	3000	0.1641	0.0016
220	3200	0.1643	0.0016
220	3400	0.1644	0.0016
220	3600	0.1646	0.0016
220	3800	0.1647	0.0016
220	4000	0.1648	0.0016
220	4200	0.1650	0.0016
220	4400	0.1651	0.0016
220	4600	0.1653	0.0016
220	4800	0.1654	0.0016
220	5000	0.1656	0.0016
220	5200	0.1657	0.0015
220	5400	0.1658	0.0015
220	5600	0.1660	0.0015
220	5800	0.1661	0.0015
220	6000	0.1663	0.0015
220	6200	0.1664	0.0015
220	6400	0.1665	0.0015
220	6600	0.1667	0.0015
220	6800	0.1668	0.0015
220	7000	0.1669	0.0015
220	7200	0.1671	0.0015
220	7400	0.1672	0.0015
220	7600	0.1674	0.0015
220	7800	0.1675	0.0015
220	8000	0.1676	0.0015
220	8200	0.1678	0.0015
220	8400	0.1679	0.0015
220	8600	0.1680	0.0015
220	8800	0.1682	0.0015
220	9000	0.1683	0.0015
220	9200	0.1684	0.0015
220	9400	0.1686	0.0015
220	9600	0.1687	0.0015
220	9800	0.1688	0.0015
220	10000	0.1690	0.0015
221	600	0.1613	0.0016
221	800	0.1614	0.0016
221	1000	0.1616	0.0016
221	1200	0.1617	0.0016
221	1400	0.1619	0.0016
221	1600	0.1620	0.0016
221	1800	0.1622	0.0016
221	2000	0.1623	0.0016
221	2200	0.1625	0.0016
221	2400	0.1626	0.0016
221	2600	0.1628	0.0016
221	2800	0.1629	0.0015
221	3000	0.1631	0.0015
221	3200	0.1632	0.0015
221	3400	0.1633	0.0015
221	3600	0.1635	0.0015
221	3800	0.1636	0.0015
221	4000	0.1638	0.0015
221	4200	0.1639	0.0015
221	4400	0.1641	0.0015
221	4600	0.1642	0.0015
221	4800	0.1644	0.0015
221	5000	0.1645	0.0015
221	5200	0.1646	0.0015
221	5400	0.1648	0.0015
221	5600	0.1649	0.0015
221	5800	0.1651	0.0015
221	6000	0.1652	0.0015
221	6200	0.1653	0.0015
221	6400	0.1655	0.0015
221	6600	0.1656	0.0015
221	6800	0.1658	0.0015
221	7000	0.1659	0.0015
221	7200	0.1660	0.0015
221	7400	0.1662	0.0015
221	7600	0.1663	0.0015
221	7800	0.1665	0.0015
221	8000	0.1666	0.0015
221	8200	0.1667	0.0015
221	8400	0.1669	0.0015
221	8600	0.1670	0.0015
221	8800	0.1671	0.0015
221	9000	0.1673	0.0015
221	9200	0.1674	0.0015
221	9400	0.1676	0.0015
221	9600	0.1677	0.0015
221	9800	0.1678	0.0015
221	10000	0.1680	0.0015
222	800	0.1603	0.0015
222	1000	0.1605	0.0015
222	1200	0.1606	0.0015
222	1400	0.1608	0.0015
222	1600	0.1609	0.0015
222	1800	0.1611	0.0015
222	2000	0.1612	0.0015
222	2200	0.1614	0.0015
222	2400	0.1615	0.0015
222	2600	0.1617	0.0015
222	2800	0.1618	0.0015
222	3000	0.1620	0.0015
222	3200	0.1621	0.0015
222	3400	0.1623	0.0015
222	3600	0.1624	0.0015
222	3800	0.1626	0.0015
222	4000	0.1627	0.0015
222	4200	0.1629	0.0015
222	4400	0.1630	0.0015
222	4600	0.1632	0.0015
222	4800	0.1633	0.0015
222	5000	0.1634	0.0015
222	5200	0.1636	0.0015
222	5400	0.1637	0.0015
222	5600	0.1639	0.0015
222	5800	0.1640	0.0015
222	6000	0.1642	0.0015
222	6200	0.1643	0.0015
222	6400	0.1644	0.0015
222	6600	0.1646	0.0015
222	6800	0.1647	0.0015
222	7000	0.1649	0.0015
222	7200	0.1650	0.0015
222	7400	0.1651	0.0015
222	7600	0.1653	0.0015
222	7800	0.1654	0.0015
222	8000	0.1656	0.0015
222	8200	0.1657	0.0015
222	8400	0.1658	0.0015
222	8600	0.1660	0.0015
222	8800	0.1661	0.0015
222	9000	0.1663	0.0015
222	9200	0.1664	0.0015
222	9400	0.1665	0.0015
222	9600	0.1667	0.0015
222	9800	0.1668	0.0015
222	10000	0.1669	0.0015
223	800	0.1592	0.0015
223	1000	0.1594	0.0015
223	1200	0.1595	0.0015
